City;Product Type;Trip or Order Status;Request Time;Begin Trip Time;Begin Trip Lat;Begin Trip Lng;Begin Trip Address;Dropoff Time;Dropoff Lat;Dropoff Lng;Dropoff Address;Distance (miles);Fare Amount;Fare Currency
Rio de Janeiro;UberX;COMPLETED;2018-11-04 14:44:02 +0000 UTC;2018-11-04 14:47:03 +0000 UTC;0;0;Origem;2018-11-04 15:14:10 +0000 UTC;0;0;Destino;12.35;19.49;BRL
Rio de Janeiro;UberX;COMPLETED;2018-10-08 10:44:59 +0000 UTC;2018-10-08 11:00:12 +0000 UTC;0;0;Origem;2018-10-08 11:10:41 +0000 UTC;0;0;Destino;2.46;8.12;BRL
Rio de Janeiro;UberX;CANCELED;2018-10-08 10:42:50 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-10-05 11:59:30 +0000 UTC;2018-10-05 12:10:17 +0000 UTC;0;0;Origem;2018-10-05 12:28:58 +0000 UTC;0;0;Destino;3.22;12.85;BRL
Rio de Janeiro;UberX;CANCELED;2018-10-05 11:56:38 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-10-03 16:43:50 +0000 UTC;2018-10-03 16:47:44 +0000 UTC;0;0;Origem;2018-10-03 17:02:27 +0000 UTC;0;0;Destino;2.14;11.21;BRL
Rio de Janeiro;UberX;CANCELED;2018-10-03 16:35:16 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-09-26 12:11:12 +0000 UTC;2018-09-26 12:16:39 +0000 UTC;0;0;Origem;2018-09-26 12:29:55 +0000 UTC;0;0;Destino;2.18;7.98;BRL
Rio de Janeiro;UberX;COMPLETED;2018-09-26 11:31:46 +0000 UTC;2018-09-26 11:42:05 +0000 UTC;0;0;Origem;2018-09-26 11:54:15 +0000 UTC;0;0;Destino;2.32;7.75;BRL
Rio de Janeiro;UberX;CANCELED;2018-09-26 11:28:41 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-09-08 01:38:35 +0000 UTC;2018-09-08 01:45:28 +0000 UTC;0;0;Origem;2018-09-08 01:55:41 +0000 UTC;0;0;Destino;3.03;16.3;BRL
Rio de Janeiro;UberX;COMPLETED;2018-09-07 22:46:43 +0000 UTC;2018-09-07 22:51:39 +0000 UTC;0;0;Origem;2018-09-07 23:01:29 +0000 UTC;0;0;Destino;2.76;10.29;BRL
Rio de Janeiro;UberX;COMPLETED;2018-08-31 12:47:57 +0000 UTC;2018-08-31 12:55:03 +0000 UTC;0;0;Origem;2018-08-31 13:19:26 +0000 UTC;0;0;Destino;3.95;12.59;BRL
Rio de Janeiro;UberX;COMPLETED;2018-08-14 13:40:27 +0000 UTC;2018-08-14 13:48:51 +0000 UTC;0;0;Origem;2018-08-14 14:01:54 +0000 UTC;0;0;Destino;2.89;10.49;BRL
Rio de Janeiro;UberX;COMPLETED;2018-08-12 21:13:16 +0000 UTC;2018-08-12 21:17:43 +0000 UTC;0;0;Origem;2018-08-12 21:36:33 +0000 UTC;0;0;Destino;7.02;46.64;BRL
Rio de Janeiro;UberX;COMPLETED;2018-08-12 01:09:20 +0000 UTC;2018-08-12 01:10:54 +0000 UTC;0;0;Origem;2018-08-12 01:19:25 +0000 UTC;0;0;Destino;2.24;8.41;BRL
Rio de Janeiro;UberX;COMPLETED;2018-08-11 22:53:03 +0000 UTC;2018-08-11 23:00:04 +0000 UTC;0;0;Origem;2018-08-11 23:05:32 +0000 UTC;0;0;Destino;1.77;7.91;BRL
Rio de Janeiro;UberX;COMPLETED;2018-08-05 21:08:32 +0000 UTC;2018-08-05 21:12:01 +0000 UTC;0;0;Origem;2018-08-05 21:31:01 +0000 UTC;0;0;Destino;5.82;30.07;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-31 11:59:05 +0000 UTC;2018-07-31 12:03:39 +0000 UTC;0;0;Origem;2018-07-31 12:21:10 +0000 UTC;0;0;Destino;2.6;11.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-29 22:34:48 +0000 UTC;2018-07-29 22:42:04 +0000 UTC;0;0;Origem;2018-07-29 23:02:01 +0000 UTC;0;0;Destino;5.85;23.3;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-28 23:13:04 +0000 UTC;2018-07-28 23:16:18 +0000 UTC;0;0;Origem;2018-07-28 23:32:08 +0000 UTC;0;0;Destino;7.72;26.28;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-28 19:52:04 +0000 UTC;2018-07-28 19:55:33 +0000 UTC;0;0;Origem;2018-07-28 20:06:43 +0000 UTC;0;0;Destino;6.44;18.2;BRL
