NOME_ATIVO,DATA_NEGOCIACAO,ANO,MES,DIA,ANOMES,VALOR_ABERTURA,VALOR_MAIOR_NEGOCIACAO,VALOR_MENOR_NEGOCIACAO,VALOR_FECHAMENTO,VALOR_FECHAMENTO_AJUSTADO,VOLUME_NEGOCIADO,DATA_EXTRACAO
VALE3.SA,2020-04-15,2020,04,15,2020-04,43.5,43.900001525878906,42.61000061035156,43.18999862670898,30.54212951660156,28808700,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-16,2020,04,16,2020-04,43.79999923706055,43.9900016784668,42.040000915527344,42.7599983215332,30.238056182861328,24442900,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-17,2020,04,17,2020-04,43.900001525878906,44.22999954223633,43.220001220703125,44.0,31.114925384521484,23604600,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-20,2020,04,20,2020-04,43.2599983215332,43.2599983215332,42.22999954223633,42.459999084472656,30.02590560913086,29050700,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-22,2020,04,22,2020-04,42.59999847412109,43.2400016784668,42.04999923706055,42.900001525878906,30.337055206298828,22693600,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-23,2020,04,23,2020-04,43.290000915527344,44.68999862670898,42.810001373291016,43.5099983215332,30.76841926574707,27171100,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-24,2020,04,24,2020-04,43.369998931884766,44.20000076293945,41.83000183105469,43.7599983215332,30.94521141052246,55165900,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-27,2020,04,27,2020-04,44.459999084472656,45.04999923706055,43.86000061035156,44.54999923706055,31.50386428833008,25580600,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-28,2020,04,28,2020-04,45.20000076293945,45.290000915527344,43.47999954223633,44.61000061035156,31.546297073364254,25680000,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-29,2020,04,29,2020-04,45.34999847412109,47.380001068115234,44.84000015258789,46.72999954223633,33.045467376708984,33207500,2023-09-07 01:29:18.064408
VALE3.SA,2020-04-30,2020,04,30,2020-04,45.709999084472656,46.16999816894531,44.7599983215332,44.86000061035156,31.72308349609375,25720300,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-04,2020,05,04,2020-05,43.70000076293945,44.33000183105469,43.400001525878906,43.93000030517578,31.065431594848636,16994300,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-05,2020,05,05,2020-05,44.45000076293945,45.02999877929688,43.70000076293945,43.70000076293945,30.90278434753418,19070600,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-06,2020,05,06,2020-05,44.18999862670898,44.7599983215332,43.61000061035156,44.33000183105469,31.348291397094727,26602700,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-07,2020,05,07,2020-05,45.630001068115234,46.97999954223633,45.45000076293945,46.04999923706055,32.56460189819336,42194300,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-08,2020,05,08,2020-05,47.5,48.959999084472656,46.970001220703125,48.84999847412109,34.544639587402344,33922800,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-11,2020,05,11,2020-05,48.209999084472656,49.25,47.72999954223633,47.72999954223633,33.75262451171875,24783100,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-12,2020,05,12,2020-05,48.43000030517578,48.59999847412109,47.459999084472656,47.459999084472656,33.56169509887695,21806900,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-13,2020,05,13,2020-05,48.16999816894531,49.18000030517578,47.65999984741211,48.540000915527344,34.32542419433594,34159500,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-14,2020,05,14,2020-05,47.95000076293945,48.459999084472656,46.93999862670898,48.09000015258789,34.007198333740234,35513400,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-15,2020,05,15,2020-05,48.68999862670898,49.29999923706055,48.04999923706055,48.04999923706055,33.97890853881836,35196100,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-18,2020,05,18,2020-05,50.34000015258789,51.59999847412109,49.95000076293945,51.2599983215332,36.24889373779297,41936200,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-19,2020,05,19,2020-05,51.29999923706055,52.709999084472656,51.09000015258789,52.29999923706055,36.98433303833008,27704400,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-20,2020,05,20,2020-05,53.369998931884766,53.66999816894531,52.5,52.5,37.12576675415039,27014500,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-21,2020,05,21,2020-05,52.290000915527344,52.65999984741211,50.369998931884766,51.130001068115234,36.15696334838867,41802300,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-22,2020,05,22,2020-05,50.77000045776367,51.09999847412109,49.900001525878906,50.27000045776367,35.54880142211914,23933600,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-25,2020,05,25,2020-05,51.40999984741211,51.68000030517578,49.91999816894531,50.09999847412109,35.428592681884766,21162000,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-26,2020,05,26,2020-05,50.380001068115234,50.52000045776367,48.84000015258789,49.20000076293945,34.792144775390625,28917800,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-27,2020,05,27,2020-05,49.84000015258789,50.83000183105469,48.77999877929688,50.63999938964844,35.810455322265625,31932100,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-28,2020,05,28,2020-05,51.0,51.650001525878906,50.04999923706055,50.09000015258789,35.4215202331543,23530900,2023-09-07 01:29:18.064408
VALE3.SA,2020-05-29,2020,05,29,2020-05,51.400001525878906,53.0,51.060001373291016,53.0,37.47934341430664,92646300,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-01,2020,06,01,2020-06,52.81999969482422,53.84999847412109,52.5,53.41999816894531,37.77635192871094,27152300,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-02,2020,06,02,2020-06,53.79999923706055,53.79999923706055,53.0,53.41999816894531,37.77635192871094,25602700,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-03,2020,06,03,2020-06,53.900001525878906,54.34000015258789,53.380001068115234,53.65999984741211,37.94607162475586,31584300,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-04,2020,06,04,2020-06,53.720001220703125,55.70000076293945,53.52000045776367,55.65999984741211,39.360382080078125,37638600,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-05,2020,06,05,2020-06,56.38999938964844,56.70000076293945,54.34000015258789,54.61000061035156,38.61787033081055,39799100,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-08,2020,06,08,2020-06,54.97999954223633,55.650001525878906,53.97999954223633,54.77999877929688,38.73808288574219,27456500,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-09,2020,06,09,2020-06,54.15999984741211,54.9900016784668,54.119998931884766,54.9900016784668,38.88659286499024,19860000,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-10,2020,06,10,2020-06,54.90999984741211,55.20000076293945,53.7599983215332,54.20000076293945,38.327938079833984,24321300,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-12,2020,06,12,2020-06,53.709999084472656,54.04999923706055,51.97999954223633,53.400001525878906,37.76220703125,31223700,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-15,2020,06,15,2020-06,52.5,54.43000030517578,52.130001068115234,53.880001068115234,38.10164642333984,27425600,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-16,2020,06,16,2020-06,55.4900016784668,55.5,54.220001220703125,55.38999938964844,39.1694564819336,29329400,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-17,2020,06,17,2020-06,55.4900016784668,56.43999862670898,55.150001525878906,56.20000076293945,39.74225234985352,27840000,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-18,2020,06,18,2020-06,56.29999923706055,56.540000915527344,55.61000061035156,56.16999816894531,39.72103500366211,25770000,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-19,2020,06,19,2020-06,56.33000183105469,56.59999847412109,54.709999084472656,55.16999816894531,39.01387786865234,38079900,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-22,2020,06,22,2020-06,55.0,55.34999847412109,54.43000030517578,55.0,38.89365768432617,14891400,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-23,2020,06,23,2020-06,55.52999877929688,56.560001373291016,55.369998931884766,55.59000015258789,39.310882568359375,18272700,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-24,2020,06,24,2020-06,56.25,56.2599983215332,54.81999969482422,55.38999938964844,39.1694564819336,18156600,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-25,2020,06,25,2020-06,55.5,56.150001525878906,54.869998931884766,56.0,39.60082244873047,17051900,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-26,2020,06,26,2020-06,55.900001525878906,56.95000076293945,55.209999084472656,55.619998931884766,39.33209991455078,21655500,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-29,2020,06,29,2020-06,55.43999862670898,55.90999984741211,54.84000015258789,55.630001068115234,39.33917236328125,15453400,2023-09-07 01:29:18.064408
VALE3.SA,2020-06-30,2020,06,30,2020-06,55.43999862670898,56.540000915527344,55.0099983215332,55.91999816894531,39.544246673583984,27462900,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-01,2020,07,01,2020-07,56.08000183105469,56.08000183105469,54.04999923706055,54.540000915527344,38.5683708190918,28999400,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-02,2020,07,02,2020-07,54.84999847412109,55.7400016784668,54.75,55.4900016784668,39.24016571044922,24148500,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-03,2020,07,03,2020-07,55.20000076293945,55.70000076293945,54.93000030517578,55.2599983215332,39.07752227783203,7831800,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-06,2020,07,06,2020-07,56.09000015258789,56.7400016784668,55.59000015258789,56.56999969482422,40.00389862060547,23609900,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-07,2020,07,07,2020-07,56.7400016784668,56.97999954223633,56.09999847412109,56.369998931884766,39.86246490478516,13598400,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-08,2020,07,08,2020-07,56.900001525878906,57.720001220703125,55.790000915527344,57.31999969482422,40.53426361083984,32634600,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-09,2020,07,09,2020-07,57.52000045776367,57.68000030517578,56.060001373291016,56.41999816894531,39.89782333374024,19741600,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-10,2020,07,10,2020-07,56.52000045776367,57.29999923706055,56.15999984741211,56.970001220703125,40.28675842285156,14728100,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-13,2020,07,13,2020-07,57.72999954223633,59.220001220703125,57.650001525878906,57.650001525878906,40.76763153076172,28780200,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-14,2020,07,14,2020-07,57.91999816894531,61.970001220703125,57.900001525878906,61.70000076293945,43.631614685058594,52234500,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-15,2020,07,15,2020-07,62.29999923706055,62.93000030517578,60.38999938964844,61.790000915527344,43.69525909423828,29833100,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-16,2020,07,16,2020-07,61.29999923706055,61.68999862670898,59.84999847412109,60.119998931884766,42.51430130004883,22788400,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-17,2020,07,17,2020-07,60.5,61.25,60.31999969482422,61.040000915527344,43.16489410400391,18896400,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-20,2020,07,20,2020-07,61.119998931884766,61.4900016784668,60.34999847412109,60.79999923706055,42.99517059326172,16491500,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-21,2020,07,21,2020-07,60.43999862670898,60.47999954223633,59.27000045776367,59.70000076293945,42.21730041503906,29043600,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-22,2020,07,22,2020-07,59.93000030517578,60.25,58.79999923706055,59.2400016784668,41.89200973510742,19644700,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-23,2020,07,23,2020-07,59.900001525878906,60.15999984741211,58.63999938964844,58.84999847412109,41.61621475219727,17291900,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-24,2020,07,24,2020-07,58.56999969482422,58.84999847412109,57.81999969482422,58.59999847412109,41.43942642211914,22544100,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-27,2020,07,27,2020-07,59.09999847412109,61.630001068115234,58.97999954223633,61.369998931884766,43.39825439453125,35124800,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-28,2020,07,28,2020-07,60.70000076293945,61.15999984741211,60.20000076293945,60.34000015258789,42.66987991333008,21707500,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-29,2020,07,29,2020-07,61.209999084472656,62.95000076293945,60.84999847412109,62.95000076293945,44.51556015014648,29486600,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-30,2020,07,30,2020-07,62.29999923706055,62.369998931884766,60.650001525878906,61.27000045776367,43.32753753662109,32210700,2023-09-07 01:29:18.064408
VALE3.SA,2020-07-31,2020,07,31,2020-07,61.09999847412109,62.209999084472656,60.5,60.709999084472656,42.9315299987793,26318800,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-03,2020,08,03,2020-08,61.86000061035156,62.66999816894531,60.2599983215332,60.2599983215332,42.61330795288086,35910500,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-04,2020,08,04,2020-08,60.2599983215332,60.84000015258789,59.36000061035156,60.70000076293945,42.92445755004883,182535800,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-05,2020,08,05,2020-08,61.900001525878906,62.900001525878906,61.84999847412109,62.18999862670898,43.978126525878906,36999600,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-06,2020,08,06,2020-08,62.619998931884766,62.880001068115234,61.27999877929688,61.83000183105469,43.72355270385742,22468400,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-07,2020,08,07,2020-08,61.38999938964844,61.38999938964844,59.77999877929688,60.45000076293945,42.74767303466797,28427400,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-10,2020,08,10,2020-08,60.70000076293945,62.20000076293945,60.40999984741211,62.20000076293945,43.98519515991211,29341400,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-11,2020,08,11,2020-08,62.790000915527344,62.81999969482422,60.15999984741211,60.27999877929688,42.62744903564453,23822800,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-12,2020,08,12,2020-08,60.880001068115234,62.290000915527344,60.58000183105469,61.5,43.49018096923828,29627900,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-13,2020,08,13,2020-08,61.400001525878906,62.15999984741211,60.11000061035156,60.34999847412109,42.67695617675781,24906200,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-14,2020,08,14,2020-08,60.34999847412109,61.43000030517578,60.29999923706055,61.34999847412109,43.38411331176758,17848800,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-17,2020,08,17,2020-08,61.77999877929688,62.59999847412109,61.150001525878906,62.22999954223633,44.00641250610352,42786400,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-18,2020,08,18,2020-08,63.29999923706055,63.70000076293945,62.84999847412109,63.060001373291016,44.59334945678711,32205700,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-19,2020,08,19,2020-08,63.40999984741211,63.880001068115234,62.33000183105469,62.38999938964844,44.11955642700195,23537900,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-20,2020,08,20,2020-08,61.81999969482422,63.5,61.66999816894531,62.95000076293945,44.51556015014648,25866600,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-21,2020,08,21,2020-08,62.40999984741211,62.790000915527344,61.5099983215332,62.20000076293945,43.98519515991211,27242700,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-24,2020,08,24,2020-08,62.93999862670898,63.130001068115234,62.2400016784668,62.959999084472656,44.52263641357422,17944700,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-25,2020,08,25,2020-08,62.79999923706055,62.84000015258789,61.04999923706055,61.619998931884766,43.575042724609375,23543000,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-26,2020,08,26,2020-08,61.65999984741211,62.34999847412109,61.2400016784668,61.75,43.66697311401367,23924400,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-27,2020,08,27,2020-08,61.68999862670898,62.18000030517578,60.33000183105469,60.790000915527344,42.98810577392578,18201900,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-28,2020,08,28,2020-08,61.18000030517578,61.70000076293945,60.630001068115234,61.09999847412109,43.20732116699219,15040300,2023-09-07 01:29:18.064408
VALE3.SA,2020-08-31,2020,08,31,2020-08,61.09999847412109,61.150001525878906,59.68000030517578,59.68000030517578,42.20315933227539,31080000,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-01,2020,09,01,2020-09,60.290000915527344,61.790000915527344,60.20000076293945,61.7599983215332,43.67404556274414,24197700,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-02,2020,09,02,2020-09,61.900001525878906,62.34000015258789,60.31999969482422,61.31999969482422,43.362892150878906,21797200,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-03,2020,09,03,2020-09,60.0,60.54999923706055,58.84999847412109,59.31999969482422,41.94858551025391,36117400,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-04,2020,09,04,2020-09,59.709999084472656,60.5,58.70000076293945,60.4900016784668,42.77595901489258,26636700,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-08,2020,09,08,2020-09,59.59000015258789,59.7599983215332,58.90999984741211,59.27000045776367,41.913230895996094,14663800,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-09,2020,09,09,2020-09,59.900001525878906,60.33000183105469,59.369998931884766,60.0,42.429447174072266,16481700,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-10,2020,09,10,2020-09,60.0,60.20000076293945,58.31999969482422,58.52999877929688,41.389923095703125,19431400,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-11,2020,09,11,2020-09,60.04999923706055,62.29999923706055,59.84000015258789,61.95000076293945,43.808406829833984,46057000,2023-09-07 01:29:18.064408
VALE3.SA,2020-09-14,2020,09,14,2020-09,62.79999923706055,63.34999847412109,61.380001068115234,61.90999984741211,43.780120849609375,35710200,2023-09-07 01:29:18.064408
